"commentText","hasReplies","numberOfReplies","replies.id","replies.user","replies.date","replies.timestamp","replies.commentText","replies.likes"
"Esses ministros, mal sabem ligar o computador, querem ser ju??zes do que n??o intendem. Mas eu entendo, como Analista de Sistemas, e para mim isso ?? uma piada, urna eletr??nica n??o garante nada, e ainda pior, os votos podem ser perdidos, podem ser alterados. Apenas algumas pessoas conseguem ver as contagens. Eu, cidad??o brasileiro, n??o concordo com voto 100% eletr??nico, e n??o sei como se pode colocar toda a seguran??a das contagens de votos nas m??os de apenas algumas pessoas. EU N??O VEJO LEGALIDADE ALGUMA NA DECIS??O DO STF.","false","0","","","","","",""
"O Brasil ?? o mais evoluido no VOTO ELETRONICO ?? o  unico Pa??s que sabe(o mais rapido possivel ) quem vai assumir as cadeiras  e cargos , PARABENS AO ADVOGADO ALBERTO EMANUEL , QUESTIONAR E INTERROGAR SIM ESTA QUESTAO ,Parabens ,imaginamos que poderia ser assim nos HOSPITAIS , ESCOLAS , e outros mais que ?? de DIREITO do Brasileiro ,  agora  independente de ter sido reavaliada por tecnicos super tecnicos bla , ... poderia ser sim feito o VOTO IMPRESSO , nada impede que n??s BRASILEIROS votemos de maneira em que at?? Paises de Primeiro Mundo como  Estados Unidos , outros  ?? feito em cedulas   , por que  tanta correria para o Brasileiro VOTAR . ?????????????","false","0","","","","","",""
"Estes idiotas ??teis n??o entendem do assunto e n??o deixa quem entende explicar .que porra .um sal??rio imenso para n??o entender o b??sico de l??gica e seguir a ONU E NOM . ESTA PROVADO PELAS ATITUDES.","false","0","","","","","",""
"Ficao  interopendo  o adevogado  t??o com medo","false","0","","","","","",""
"EU ESPERO UM DIA QUE O POVO INVADA BRAS??LIA EM MASSA MSM.."
"T??o se cagando todo, kkkkkkkkkkkkkkk","false","0","","","","","",""
"Esse, supremo n??o vale nada...","false","0","","","","","",""
"Urnas eletr??nicas ?? a galinha dos ovos de ouros desses criminosos","false","0","","","","","",""
"Um absurdo STF, coisa de Extra terrestre. No planeta n??o existe isso. Eles duvidam de uma an??lise t??cnica, absurdo. Fotos prontos, preparados para atacar contra a democracia do voto. Ditadura SPF. Eu pergunto a todos, essa fraude programada das urnas ir?? beneficiar quem? Ser?? que isso tudo ?? medo do Bolsonaro?","false","0","","","","","",""
"Se????o do Circo Supremo federal da rep??blica de bananas","false","0","","","","","",""
"Um bando de psicopatas que se chamados de comunistas seria um elogio...","false","0","","","","","",""
"Temos que ir a Bras??lia. Se n??o tiver garantia de auditoria do voto, n??o tem como existir rep??blica.","false","0","","","","","",""
"Esse ?? top","false","0","","","","","",""
"??... mas n??o adiantou nada n?? ! Continuamos sequestrados por essa corja que est?? a?? !!!!!","false","0","","","","","",""
"que esnobes irritantes e mentirosos!","false","0","","","","","",""
"Que nojo dessa gentalha","false","0","","","","","",""
"DEMOCRACIA SERIA SE NAS ELEI??OES OCORRESSEM V??RIOS REFERENDOS PRA DECIDIR AS PRINCIPAIS LEIS E TEMAS IGUAL COMO ACONTECE NOS EUA, O BRASIL TA T??O NA MERDA QUE NO ULTIMO PLEBISCITO QUE FOI SOBRE O DESARMAMENTO OS BANDIDOS AINDA DERAM UM JEITO DE RASGAR A CONSTITUI????O E CONTRARIAR A VONTADE DO POVO, ESSAS MERDAS DE ELEI??OES BRASILEIRAS E LIXO ?? A MESMA COISA,S?? SERVEM PRA LEGITIMAR BANDIDOS E SOCIALISTAS PRA SURFAR NA MISERIA DO POVO","true","1","","","","","",""
"","","","UgxmxnHJyYXbsl5ptpt4AaABAg.8hDHrZyhRn58hEZPtym00U","Ana","3 days ago","1528502998968","Rabelo Fam "
"Recrutadas mesmo, assumiu, gente da mesma laia dessas M??MIAS PARAL??TICAS, que n??o deixam nem falar","false","0","","","","","",""
"Alguns falam que os brasileiros elegeram esse corruptos, mas eas fraudes nas urnas?","false","0","","","","","",""
"Tomei nojo dessas caras sujas....","false","0","","","","","",""
"Isso n??o passa de um circo...","false","0","","","","","",""
"Bando de lixo togado","false","0","","","","","",""
"a se esses ministros ouvissem as vozes das ruas...esse pais seria outro bem diferente e melhor..","false","0","","","","","",""
"?? muito simples povo brasileiro, ?? s?? n??o votar o protesto nao saia de sua casa","false","0","","","","","",""
"E a conclus??o?? Cad?? o v??deo? Obde posso encontrar?","false","0","","","","","",""
"Eles sabem da fragilidade de se ter uma urna eletr??nica com um programa por tr??s. C??digo-fonte ?? a coisa mais f??cil de ser manipulado. Por que o medo do voto impresso?","false","0","","","","","",""
"Excelent??ssimos porcaria nenhuma, mas sim bandidos profissionais. stf ?? um lixo, deveria ser extinto","false","0","","","","","",""
"Excelent??ssimos uma ova.","false","0","","","","","",""
"Perceberam que esses dem??nios de toga nem olhavam para o advogado ?","true","1","","","","","",""
"","","","UgwmwVBDCAQAAZ79yZ54AaABAg.8hDHEGj-KHw8hEXQOoYP1H","Ana","3 days ago","1528503000194","Martins Martins "
"PARAB??NS AO GRANDE ADVOGADO DOS AUDITORES DA POLICIA FEDERAL, POR MOSTRAR AOS MINISTROS DO STF QUE ELES MENTEM E QUE O POVO SABE DISTO INCLUSIVE A FAM??LIA DELES!","false","0","","","","","",""
"Eles n??o deixam o cara falar","false","0","","","","","",""
"Quando o Brasil vai ser um pa??s s??rio?","false","0","","","","","",""
"Eu acredito que eles  estejam substimando a paci??ncia do povo, aguardem.....","false","0","","","","","",""
"BLABALBALABAL whiskas sache BALABALBAL whiskas sache, nada vai acontecer e o povo s?? ZZZzzzzZZZzzzz","false","0","","","","","",""
"Como sempre o VAGABUNDO PAU MANDADO OD PT querendo criar caso e desvalorizar o teste. Alguem deveria meter a mao na cara desse velho pilantra bandido Levandowhisky!","false","0","","","","","",""
"Vamos para a rua pedir voto em c??dulas","false","0","","","","","",""
"Ra??a de viboras,canalhas,in??teis.","false","0","","","","","",""
"Lixos de toga","false","0","","","","","",""
"Urna sem impress??o ?? gopi","false","0","","","","","",""
"O pobre do advogado foi atacado em matilha. Tentaram desqualificar os argumentos do advogado. A sociedade desconfia de todo o processo de apura????o. Afinal estamos no pais da lava-jato, onde niguem conseguiu detectar.","false","0","","","","","",""
"Acorda Brasil, ""A POL??TICA BRASILEIRA ?? UMA FARSA"".","false","0","","","","","",""
"STF antro de dem??nios !!!!","false","0","","","","","",""
"Queremos votar em c??dula de papel.","false","0","","","","","",""
"?? meu Brasil "
"ESTAMOS CANSADOS DE LADROES DISFARCADOS CHEGA DE CORRUPTOS,E SEUS PARCEIROS NAS SAFADEZAS URNAS FRAUDULENTAS PA??SES DE PRIMEIRO MUNDO NAO USAM ESTE LIXO ELEITORAL.","false","0","","","","","",""
"Fechou com chave de ouro!kkkkkkkkkkkkkkkkkkkkkkk","false","0","","","","","",""
"Carmem L??cia vc ??  a mais safada bando de bandidos. Vcs sabem das fraudes. Canalhas.","false","0","","","","","",""
"ESTE STF NUNCA ESTEVE A FAVOR DO BRASIL E DO POVO.","false","0","","","","","",""
"Que STF vergonhoso. Que credibilidade tem essa corja?","false","0","","","","","",""
"STF = cavalos de tr??ia da na????o brasileira.","false","0","","","","","",""
"Coitado","false","0","","","","","",""
"?? n??o deu! Os caras s??o Deus mesmo. Fazem o que querem. Os caminhoneiro n??o fizeram uma reivindica????o para a popula????o como um todo, o que teria sido maravilhoso. Mas n??o, s?? o deles j?? est?? blz!","true","1","","","","","",""
"","","","Ugx3FjzDG5hD_x-G_Gp4AaABAg.8hDFFlbRQEk8hDJwiUAGA-","Luiz CV","3 days ago","1528503001642","tentaram, mas os brasileiros fdp sa??ram fazendo filas intermin??veis pra pagar 10$ no combust??vel, ai os caminhoneiros desistiram... povo idiota merece se fuder mesmo!! pra mim isso ?? pouco, devia ser pior!! o POVO merece!","0"
"Na verdade eles n??o estavam inquietos. Esses ministros s??o psicopatas. Todo comunista ?? s??dico e ?? por  isso que todos eles atuam contra a na????o sem nenhum pudor. Nem que alguem provasse, desenhasse e mostrasse uma falha da urna ao vivo eles n??o abandonariam as ideias marxistas. E esse tipo de ideologia ?? que nos deixa t??o longe de um pa??s de primeiro mundo. Estamos na periferia em termos de avan??os e com um stf desses s?? mesmo algo milagroso pode nos tirar dessa situa????o. Chega a ser vergonhoso para as pessoas de bem ver   um bando de desgra??ados fdp que preferem atuar em torno de uma ideologia sanguinaria que ajudar a na????o a sair do buraco. Todos devem ler o novo livro ""bem vindo ao hosp??cio"" de Alexandre Costa. Esse tit??lo sintetiza bem nossa atual situa????o.","false","0","","","","","",""
"Civil, n??o deixam o advogado mostrar as falhas, todos corruptos","false","0","","","","","",""
"Putz os ministros pedindo os teste de 2018 sendo que os testes passados j?? foram comprovados falhas e ?? certeza que ocorreu adultera????o dos votos, pois no munic??pio de S??o Domingos-MA (onde eu morei 18 anos) eu ouvi relatos de que ao votarem para presidente quando as pessoas votavam em Branco ou no A??cio a urna eletr??nica mudava o voto para Dilma Rousseff antes de confirmar. Al??m de pessoas de partidos rivais esconderem urnas e roubarem documentos para que outros n??o conseguissem votar.","false","0","","","","","",""
"O orador mal come??a os ministros j?? ficam totalmente inquietos isso diz muito, quando se cutuca o buraco a sempre uma manifesta????o, mas a uma manifesta????o quando tem algo dentro do buraco exceto se o buraco tivesse vazio.","false","0","","","","","",""
"O RAPAZ FALANDO E OS MERDAS NEM PRESTAM ATEN????O, POIS JA TEM OPINI??O FORMADA SOBRE O ASSUNTO. PRA ELES EST?? BOM COMO EST??."
"STF S?? CANALHAS!!!","false","0","","","","","",""
"OS TR??S PODERES CORRUPTOS ROUBAM MILH??ES E BILH??ES DOS BRASILEIROS DINHEIRO ESSE QUE ERAM PRA IR PRA SA??DE ESCOLAS SEGURAN??A REDU????O DE IMPOSTOS E ESSES BANDIDOS NOS NA MORDOMIA ACORDA BRASILEIROS ESTAMOS SENDO ADMINISTRADO POR CORRUPTOS INTERVEN????O MILITAR FORA TODOS OS TR??S PODERES CORRUPTOS VAMOS NOS MANIFESTAR NAS RUAS","false","0","","","","","",""
"Voto impresso j??!!","false","0","","","","","",""
"NA SENTEN??A DO STF , AGORA,  DE QUE N??O SER??O CONSTITUIDAS  URNAS  COM  VOTO IMPRESSO, TENHO QUE LEMBRAR "
" e ainda o terceiro contraargumentador o relator gilmar mendes "," tal era o grau de inquieta????o...  estranho"," n??o ?? ?  logo os tres que j?? passaram pelo  TSE  faz menos tempo"," contraargumentar e perguntar ao  pr??prio advogado"," quest??es  que deveriam saber.....  ficou claro que queriam interromper e confundir..... ENT??O VOLTO A REPETIR QUE EST?? FICANDO MUITO CLARO"," OU FICOU"," QUE EXISTE UM PLANO DIAB??LICO "," PARA EVITAR SEJA POSSIVEL UMA AUDITORIA NAS URNAS ELETR??NCAS "," P??S ELEI????O... EU"," PARTICULARMENT ACHO TAMBEM "," QUE  PODEMOS SER  MAIS RADICAIS AINDA QUE O STF NESSA  QUEST??O...   ?? S?? ENTRAR NA JUSTI??A . AP??S AS ELEI????ES "," E ANULAR A ELEI????O "," UMA VEZ QUE N??O EST?? SENDO ATENDIDO O QUE CONSTA  CLARAMENTE  NA CARTA MAGNA DO PAIS:   > ..QUE.  SEJAM  CONSTITUIDAS  URNAS ELETRONICAS  COM VOTO IMPRESSO...E ISSO DESDE  DOIS MIL E QUINZE.,0,true,1,,,,,,"
"","","","UgyzR7Vtse9yEgBXiph4AaABAg.8hDEbRR_27E8hDFEzKmh5O","Espiritos Curadores Juan de Dios Fabra","3 days ago","1528503001627","OUTRO PONTO IMPORTANTE ?? QUE O CONGRESSO DEVE COLOCAR EM VOTA????O , ESTA QUEST??O E DEVEREMOS ASSISTIR UMA QUEDA DE BRA??O, ENTRE CONGRESSO E SUPREMO. E  CLARO, O  CONGRESSO VAI LEVAR VANTAGEM NISSO , POIS ??  QUEM LEGISLA E O STF TER?? QUE ACEITAR O QUE FOR  DETERMINADO PELO CONGRESSO.  E ?? BOM QUE ESSES  MINISTROS DITADORES  SAIBAM  LOGO E DEPRESSA  QUE ESSE PENSAMENTO DELES , TOGADOS QUE  MAIS PARECEM INQUISIDORES,,  N??O DEVE PROSPERAR POIS ESTAMOS NUMA REP??BLICA DEMOCR??TICA E ELES  ESQUECERAM DISSO..","0"
"SE CONFIRMOU A DITADURA DO S T F UMA VERGONHA PARA UM TRIBUNAL QUE TINHA DEVER DE SER S??RIO. VERGONHA","false","0","","","","","",""
"PQP ! Quando esses mercen??rios n??o quererem perder as ofertas volumosas n??o cedem nem com as caras lavadas !","false","0","","","","","",""
"J?? tem at?? hospissios!  ?? realmente pra ter mesmo HOSPISCIOS; KKKKKKKK;","false","0","","","","","",""
"PERCEBE SE NITIDAMENTE QUE AT?? CARMINHA ?? CAFAJESTE MOR DO CLUBINHO DOS CANALHAS!!","true","13","","","","","",""
"","","","UgyqkgPXU5Lsj01mY3B4AaABAg.8hDEAJvIZk78hE_1nFc2Zw","Ricardo D","3 days ago","1528503003011","Realmente, d?? nojo de olhar para esses elementos do STF. Tento n??o vomitar ao olhar para esses... h??, indiv??duos.","2"
"","","","UgyqkgPXU5Lsj01mY3B4AaABAg.8hDEAJvIZk78hF9AShMuC1","F.S.C","3 days ago","1528503003027","Salva algu??m? Creio que n??o.","3"
"","","","UgyqkgPXU5Lsj01mY3B4AaABAg.8hDEAJvIZk78hFCSDzBVjT","Roberto Batista","3 days ago","1528503003031","Indicada  pelo  cramunh??o de 9 dedos","3"
"","","","UgyqkgPXU5Lsj01mY3B4AaABAg.8hDEAJvIZk78hFJq5aXMQW","Patr??cia Regina","3 days ago","1528503003034","Pessoal, assinem e compartilhem a peti????o que pede o impeachment de TODOS dos ministros do STF e da procuradora da republica Raquel Dodge. N??o podemos mais permitir o abuso de poder deles.   http://www.peticaopublica.com.br/pview.aspx?pi=BR106703","3"
"","","","UgyqkgPXU5Lsj01mY3B4AaABAg.8hDEAJvIZk78hFSCNXaPoW","kennedy newton","3 days ago","1528503003039","Katy Rocha kkkkkk","0"
"","","","UgyqkgPXU5Lsj01mY3B4AaABAg.8hDEAJvIZk78hFbll0kJde","SanderS777","3 days ago","1528503003043","Patr??cia Regina vai adiantar o que essa peti????o, me diz???? Por favor. ????????","1"
"","","","UgyqkgPXU5Lsj01mY3B4AaABAg.8hDEAJvIZk78hFbtD1qZwX","SanderS777","3 days ago","1528503003047","Patr??cia Regina Esse pa??s j?? era. ?? da?? pra pior. ????","1"
"","","","UgyqkgPXU5Lsj01mY3B4AaABAg.8hDEAJvIZk78hFdDAYz-dh","Patr??cia Regina","3 days ago","1528503003051","SanderS777,  O  art. 5.??, XXXIV, ""a"", da Constitui????o Federal de 1988 nos garante o direito de apresentar peti????es aos poderes para que nossos anseios sejam atendidos, como foi o caso da lei ficha limpa, que ocorreu de iniciativa popular. Essa peti????o  se tivermos muitas assinaturas podemos tirar esses sanguessugas do poder.  Eu tenho esperan??a  e vou continuar tendo, porque n??o adianta ficarmos inertes sem fazer nada. Portanto, se for do seu interesse e se voc?? concorda que o povo do STF e a procuradora ferem nossos direitos , assine e compartilhe. Caso contr??rio, sugiro que voc?? v?? para outro pa??s que achar melhor, j?? que n??o pode contribuir para a nossa sociedade e pensa que nosso Pa??s vai afundar.","2"
"","","","UgyqkgPXU5Lsj01mY3B4AaABAg.8hDEAJvIZk78hFdpAvjRut","SanderS777","2 days ago","1528589403054","Patr??cia Regina ??.... O brasileiro n??o desiste nunca mesmo.E a esperan??a ?? a ??ltima que morre. ????","1"
"","","","UgyqkgPXU5Lsj01mY3B4AaABAg.8hDEAJvIZk78hFdvwHlZ1O","SanderS777","2 days ago","1528589403057","Patr??cia Regina Se eu pudesse e tivesse condi????es eu iria mesmo. N??o tenha d??vidas.","1"
"","","","UgyqkgPXU5Lsj01mY3B4AaABAg.8hDEAJvIZk78hFfoxRIvhX","Patr??cia Regina","2 days ago","1528589403061","SanderS777, ent??o contribua para a nossa na????o, escolha bons pol??ticos, fa??a peti????es p??blicas, passe a fiscalizar sua cidade e atua????o dos pol??ticos, que eu tenho certeza que nosso pa??s muda para melhor. O problema que a grande maioria dos brasileiros s??o pregui??osos e ficam esperando sempre pelo outro se manifestar, ningu??m quer tirar a bunda do sof??, por isso que os pol??ticos deitam e rolam. Eu  n??o sou dona do seu voto, mas se voc?? est?? t??o desacreditado vote no  Jair Bolsonaro e politicos da linha dele. O pa??s levou anos para ficar no limbo e vai levar anos para melhorar, mas pelo menos ele ?? o ??nico que quer que tenhamos o direito a porte de armas para nos defender e nos diz o que realmente acontece no congresso. Ele n??o est?? envolvido com corrup????o.Vamos dar uma chance para ele.","2"
"","","","UgyqkgPXU5Lsj01mY3B4AaABAg.8hDEAJvIZk78hGMJvXWRhj","SanderS777","2 days ago","1528589403066","Patr??cia Regina meu voto j?? ?? dele desde quando nasci. ????????","2"
"","","","UgyqkgPXU5Lsj01mY3B4AaABAg.8hDEAJvIZk78hGxUG-Akk4","Jo??o Camargo","2 days ago","1528589403069","Katy Rocha "
"QUEREMOS FIM DA URNA ELETR??NICA E APURA????O P??BLICA.","true","1","","","","","",""
"","","","Ugxg2hQTU6MFukt_Em54AaABAg.8hDE5NN9Kwi8hEXSj1SK5Y","Ana","3 days ago","1528503002770","Roberto Filipe "
"O coluio desse pa??s est?? feio, querem impor uma ditadura a qualquer custo. Ningu??m acredita mais no STF, isso ?? um fato.","false","0","","","","","",""
"S??o muito cara de pau! Quer dizer que o teste definitivo foi feito este ano mas antes poderia ter ocorrido fraudes!","false","0","","","","","",""
"2:18 ????????Compraram os caras pra afirmarem que a urnas eletr??nicas s??o seguras.","false","0","","","","","",""
"Bando de FDP, desgra??ados","false","0","","","","","",""
"Essa ?? mais uma prova que se deve ter SIM o voto impresso."
"T??cnico, preciso e esclarecedor! O STF utilizou de sonerba e orgulho em n??o admitir a raz??o dos advogados! Covardes!","false","0","","","","","",""
"Ficam preocupados em n??o deixar o advogado falar sobre a fragilidade das urnas...aiii tem coisas!!","false","0","","","","","",""
"Testes com a participa????o do TSE? Hummm. Diga-me mais sobre isso... Est??o a?? no STF v??rios membros do referido Tribunal. Voto impresso J??!!!!!","false","0","","","","","",""
"FILHOS DA PUTA","false","0","","","","","",""
"A composi????o atual do STF ?? o c??ncer do Brasil.","false","0","","","","","",""
"PALHA??ADA","false","0","","","","","",""
"Oque diria Bolsonaro????canalhas","false","0","","","","","",""
"Ficaram todos perturbados, principalmente o Fux, esse ficou bravo mesmo... Bandidos.","true","1","","","","","",""
"","","","UgwvA8k59LTZb5H6Fcd4AaABAg.8hDDUIsQN4o8hEGV6L89ee","Carlos Augusto","3 days ago","1528503002824","H. F. V. Esse Fux ?? vale nada ,outro FDP...","4"
"Mal feitor identificado.","false","0","","","","","",""
"Nao consigo acreditar nesse supremo,parece a escolinha do professor remundo,remundo mesmo","false","0","","","","","",""
"Eu acredito que o TSE contrate os melhores hackers, e eles recebam muito bem para trabalhar para eles! Entendam como quiser!","false","0","","","","","",""
"Ministro Fux Playboy transviado com poderes transcedentais.","false","0","","","","","",""
